_id,name,access,property_type,room_type,number_of_reviews,accommodates,bedrooms,host_id,host_name,neighbourhood,coordinates,price,start_date,end_date,amenities,rating,city,country,latitude,longitude
21281467,Absolute harborfront 2-bed luxury heaven MAR SALE!,"The whole place is all your very own and you'll never hear the neighbours (being on the top floor helps). The laundry is on the ground floor and is coin operated with an industrial quality washer and dryer, plus washing line.",Condominium,Entire home/apt,9,7,2.0,1700692,Ben,Bellevue Hill,"151.25416, -33.87239",296.0,2018-01-03 05:00:00,2019-03-01 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Pets allowed', 'Free street parking', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Bathtub', 'High chair', 'Children’s books and toys', 'Window guards', 'Table corner guards', 'Babysitter recommendations', 'Crib', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Children’s dinnerware', 'Game console', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Cleaning before checkout', 'Wide hallway clearance', 'Wide doorway', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Wide clearance to shower', 'toilet', 'Wide entryway', 'Waterfront', 'Lake access', 'Beachfront']",100.0,New South Wales,Australia,151.25416, -33.87239
21204926,Convenient in Heart of the City **FREE PARKING**,"In the unit you will have access to a private patio. Open the unit door and you're steps away from an indoor pool on the same floor, parking is also available for a daily charge.",Apartment,Entire home/apt,71,6,1.0,91027570,Carl,McGill Ghetto,"-73.57589, 45.5081",85.0,2017-10-15 04:00:00,2019-03-06 05:00:00,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Paid parking off premises', 'Elevator', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Step-free access', 'Step-free access', 'Step-free access']",89.0,Québec,Canada,-73.57589, 45.5081
21248215,Charming 2 bedroom Appartement 1st floor -Parking!,You have access to the backyard as well as a parking space. Depending on the quantity of snow this winter the parking space can be use but I don't offer a snow clearing service.,Apartment,Entire home/apt,4,4,2.0,18324337,Marilou And Mateo,Ville-Marie,"-73.54414, 45.52984",60.0,2017-12-13 05:00:00,2018-01-14 05:00:00,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox']",95.0,Québec,Canada,-73.54414, 45.52984
21264297,Winter Escape in Morningside Heights,"Our shared spaces include the kitchen, living room, and bathroom! There is designated shelf space in the kitchen cabinets and fridge for you to use, as well as a plethora of cooking gadgets at your disposal! There is also laundry in the basement and laundry card provided.",Apartment,Private room,88,2,1.0,153793156,Erika,Morningside Heights,"-73.96031, 40.81467",59.0,2017-10-14 04:00:00,2019-03-02 05:00:00,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Bathtub', 'Babysitter recommendations', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Wide hallway clearance', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Accessible-height toilet', 'Step-free access', 'Wide entryway']",97.0,New York,United States,-73.96031, 40.81467
21199380,1 bedroom VIP apartment near Bell Center - 501,Your reservation gives you the exclusive use of the apartment.,Apartment,Entire home/apt,21,2,1.0,387422,Simplissimmo,Downtown Montreal,"-73.57906, 45.49463",68.0,2017-11-08 05:00:00,2019-02-03 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Full kitchen']",98.0,Québec,Canada,-73.57906, 45.49463
2130117,Tsim Sha Tsui  1 person,"kitchenette, bathroom, limited internet (NOT wifi)",Apartment,Shared room,17,1,1.0,10867451,Gui,Tsim Sha Tsui,"114.17503, 22.2968",212.0,2014-01-03 05:00:00,2018-12-31 05:00:00,"['TV', 'Cable TV', 'Elevator', 'Heating', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",92.0,香港 Hong Kong,中国,114.17503, 22.2968
21531457,Quiet Terrace on the City Fringe,We offer our entire home while we are out of town so there are no off limit areas. Both beds are set up if needed and we supply hotel quality towels. There are a few cupboards we keep off limits for privacy.,Townhouse,Entire home/apt,13,4,2.0,3972585,Jan,Erskineville,"151.18805, -33.89864",145.0,2018-01-03 05:00:00,2019-01-25 05:00:00,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water']",98.0,New South Wales,Australia,151.18805, -33.89864
21421463,Stylish executive studio in inner Sydney,The entire property will be available for guests.,Apartment,Entire home/apt,24,3,1.0,36410227,Sabrina,Newtown/Enmore,"151.19355, -33.86632",171.0,2017-11-06 05:00:00,2019-02-17 05:00:00,"['TV', 'Internet', 'Wifi', 'Hot tub', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Bathtub', 'High chair', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard']",93.0,New South Wales,Australia,151.19355, -33.86632
21583732,Spacious Room close to the Station and Sydney CBD,The guest will have access through our front door as well as an access through a sliding door onto the patio.,Apartment,Private room,11,2,1.0,77166809,Ellie,Artarmon,"151.18731, -33.81257",100.0,2017-11-15 05:00:00,2018-03-11 05:00:00,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Host greets you']",100.0,New South Wales,Australia,151.18731, -33.81257
21648821,"Luxury Living! Sleeps 8, 2 Car Spots, Close to CBD",Internal gardens and  security building. Also secure parking for 2 cars included,Apartment,Entire home/apt,57,8,3.0,5888387,Casandra And David,Zetland,"151.21087, -33.90603",250.0,2017-11-15 05:00:00,2019-02-28 05:00:00,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'High chair', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Long term stays allowed']",90.0,New South Wales,Australia,151.21087, -33.90603
2151479,Newly renovated house,Full kitchen  Bathroom TV W/ cable  Wifi,Apartment,Entire home/apt,96,5,1.0,10981050,Rhonda,Bedford-Stuyvesant,"-73.94626, 40.68922",125.0,2014-05-11 04:00:00,2019-01-31 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout', 'Host greets you']",94.0,New York,United States,-73.94626, 40.68922
21583253,2 Bedroom 'In Law' style home,"Guests have access to 2 bedrooms, lounge, porch, kitchen & bathroom available.   Street parking available, no private parking available on the property.",Guest suite,Entire home/apt,2,3,2.0,15666226,Phu,Campsie,"151.10888, -33.91235",171.0,2017-12-25 05:00:00,2017-12-31 05:00:00,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace']",90.0,New South Wales,Australia,151.10888, -33.91235
21584327,Paradise Waits,"You enter in through our front gate, gazing at the koi pond as you wander over to your section of the property. As you can see from the pictures, the layout is separate buildings comprising a fully functional home. We have an in ground pool, that is shared with the owners (we won't go swimming while you are here, but may swim while you are out.) We have utilized plant barriers to increase privacy. There is an expansive lawn area and the hot tub is only steps from the pool and second outdoor shower.  We are happy to assist you in any way and make your stay more memorable. We can give you referrals for great activities to do in the area. Guide books and local information are on site. With advance notice, we can arrange a massage on premises, or an acupuncture treatment. Let us know if you have special requests.",Guesthouse,Entire home/apt,11,2,1.0,24090606,Suzie,Island of Hawaiʻi,"-154.93037, 19.3994",175.0,2018-01-13 05:00:00,2019-02-17 05:00:00,"['TV', 'Wifi', 'Pool', 'Kitchen', 'Smoking allowed', 'Pets live on this property', 'Dog(s)', 'Cat(s)', 'Free street parking', 'Hot tub', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Private entrance', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Wide doorway', 'Well-lit path to entrance', 'Step-free access', 'Host greets you']",98.0,Hawaiʻi County,United States,-154.93037, 19.3994
21536635,Charming apartment facing Laurier park,The entire place will be yours to use. There are no common areas in the building.,Apartment,Entire home/apt,2,2,1.0,22242873,Tim,Le Plateau,"-73.5851, 45.53195",60.0,2017-12-24 05:00:00,2018-01-01 05:00:00,"['Wifi', 'Kitchen', 'Free parking on premises', 'Heating', 'Smoke detector', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony']",100.0,Québec,Canada,-73.5851, 45.53195
2160805,Hawaii Tiny House (Red),There is a yoga/dance studio on site with classes available and mermaid lagoon: hot tub.,Guesthouse,Entire home/apt,72,6,0.0,11026347,Stephanie,Island of Hawaiʻi,"-155.96322, 19.67365",130.0,2014-03-23 04:00:00,2019-02-17 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",89.0,Hawaii,United States,-155.96322, 19.67365
21379141,"JK1,2人大床房+独立卫生间+地铁口楼上+朗豪坊+旺角闹市中心+女人街+购物街+美食中心","每間房間內客人可以免费使用的配备如下: ★高清彩電､ ★空調(只能製冷､不可制暖) ★免費無線wi-fi網絡､ ★轉換插頭､ ★24小時熱水淋浴獨立衛生間､ ★毛巾､浴巾 ★洗漱用品(牙膏､牙刷)及洗浴用品(洗發水､沐浴露)､ ★拖鞋､衣架､ ★電熱水壺､茶杯 ★吹風筒､梳子､棉簽｡ PS:房間內沒有炊具配備,不支持房內烹飪｡毛巾､浴巾､枕頭和被子的數量根據房型配備,如需增加數量需要額外加收費用｡床單､被單､枕套為一客一換,如需每天更換需要額外加收費用｡ 【免費寄存行李服務】入住時間為下午2點,退房時間為次日中午12點(我們需要在您退房之後做保潔,將房間整潔的準備給下一位要入住的客人),入住當天提前到達或退房後我們均可提供免費寄存行李服務,退房後行李寄存時限為退房當天的下午18:00之前｡ 【关于出行】下訂單預訂經過我們確認訂單,付款之後我們都會統一將如何來到我家的具體路線及我们的详细地址､联系电话发送到您的郵箱｡入住的當天您直接到达出示身份證件報名字,交納200元港幣的入住押金即可辦理登記入住,退房返还｡",Apartment,Private room,12,2,1.0,122131447,Debe,Ho Man Tin,"114.17977, 22.32187",345.0,2018-04-09 04:00:00,2019-02-15 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Elevator', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Hot water', 'Bed linens', 'Ethernet connection', 'Luggage dropoff allowed', 'Well-lit path to entrance', 'Other']",85.0,香港 Hong Kong,中国,114.17977, 22.32187
21526172,Ultra Comfy Flat & Perfect Location,Enjoy entire flat :),Apartment,Entire home/apt,11,2,1.0,2769925,Pelin,Cihangir,"28.98195, 41.02808",195.0,2017-11-21 05:00:00,2019-01-05 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Window guards', 'Crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Wide doorway', 'Well-lit path to entrance', 'Step-free access', 'Step-free access', 'Step-free access', 'Wide entryway', 'Host greets you']",96.0,Marmara Bölgesi,Türkiye,28.98195, 41.02808
2161945,Sand Sun Surf w Parking. City 9km,The house and car port.,House,Entire home/apt,174,15,4.0,4525873,Marcella,Maroubra,"151.2557, -33.9455",340.0,2014-01-31 05:00:00,2019-02-22 05:00:00,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Gym', 'Free street parking', 'Hot tub', 'Heating', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Private living room', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed']",89.0,New South Wales,Australia,151.2557, -33.9455
2142754,"Aina Nalu Pumehana, in Old Lahaina","LOCATION: - Just moments  from coffee bars, ice cream shops, nightlife, galleries, the best restaurants Maui has to offer, no need to drive.  - About  7 min to Lahaina Shores Beach, nice beach for a stroll at sunset before dinner. Note: All the restaurants are quite casual. - 4 Min to Warf Center and & Front Street and Lahaina Harbor   - Beautiful salt-water infinity pool, large with wonderful view of the mountains. Note: additional BBQ areas near the large pool as well. - Second pool (smaller and has BBQ areas and comfortable chairs) - .5 miles from Foodland Market, Starbucks, Jamba Juice & Kasagawa Deli - Don't miss the views of the West Maui Mtns.  from the Salt Water pool, awesome moonrise, (Hidden by Airbnb) 'Full Moon Calendar for Maui'  - The pavilion is equipped with , a 60+ inch flat screen TV, high speed internet connection, comfortable teak chairs and cabanas, and best of all private Balinese style bungalows.",Apartment,Private room,39,3,1.0,10936436,James,Lahaina,"-156.67402, 20.87291",204.0,2016-01-05 05:00:00,2018-12-18 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free street parking', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill']",98.0,Maui County,United States,-156.67402, 20.87291
2163225,Ipanema P10 - R$ 800/3 noites ou R$ 3.750/mês,30 min from Santos Dumond airport (SDU). R$40 to R$50 taxi ride. 1 hour from Galeao International airport (GIG). R$80 to R$125 taxi ride.,Apartment,Entire home/apt,11,4,0.0,11037852,Marcelo,Ipanema,"-43.21103431782641, -22.98385851223473",325.0,2014-06-25 04:00:00,2019-01-22 05:00:00,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Doorman', 'Elevator', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Long term stays allowed', 'Host greets you']",89.0,Região Sudeste,Brasil,-43.21103431782641, -22.98385851223473
21637487,BONDI BEACH HIDE AWAY ❤️,You have access to everything in the apartment.  Just bring your bathing suit and come and relax.,Apartment,Entire home/apt,49,2,1.0,38141476,Kasey,Darlinghurst,"151.2724, -33.89243",139.0,2017-12-30 05:00:00,2019-02-23 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Heating', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Full kitchen']",98.0,New South Wales,Australia,151.2724, -33.89243
2141667,Riverview at Lovely Harlem/UWS Home,"Guests will have full access to our home- we want you to feel that it is your home as well!  Our kitchen is well stocked with cooking utensils and supplies, and we will happily set aside room in the fridge for you.  We always have  coffee and tea stocked for our guests. Relax in our living room and enjoy views of the Hudson River, or take advantage of the 47"" television with cable, Netflix and Hulu Plus.  We also have high speed WiFi in the entire apartment. There is a full gym in the building basement, as well as a laundry room.",Apartment,Private room,131,3,1.0,10929872,Carlyn,Hamilton Heights,"-73.95353, 40.81968",93.0,2014-06-09 04:00:00,2019-03-04 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Gym', 'Elevator', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Step-free access', 'Wide doorway', 'Step-free access', 'Wide entryway', 'Other']",97.0,New York,United States,-73.95353, 40.81968
21563508,Stylish 1 bed flat with balcony in Montjüic,"You will have access to the entire apartment, which has 1 bedrooms, 1 bathroom, a big living room with an open plan kitchen.  You will also be able to sun bathe on the fantastic balcony overlooking the park in front of our apartment.",Apartment,Entire home/apt,3,4,1.0,111885362,Laura & Alex,El Poble-sec,"2.16658, 41.37282",15.0,2018-01-15 05:00:00,2018-10-20 04:00:00,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Host greets you']",93.0,Catalunya,España,2.16658, 41.37282
21519013,"Gorgeous Garden Retreat in trendy, quaint Kaimuki","A smart lock keypad allows for convenient self check-in upon arrival. Check-in time is anytime after 4:00 pm, and check-out time is 11:00 am on the day of your departure. Our cleaning schedule can be tight, making the hours between check-out and check-in necessary in order to thoroughly clean between guests. You have the whole house to yourself, plus 2 car parking, wi fi and laundry.",House,Entire home/apt,13,8,4.0,34916891,Greg,Kaimuki,"-157.80199, 21.28063",290.0,2018-01-04 05:00:00,2018-12-29 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Children’s books and toys', 'Babysitter recommendations', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed', 'Well-lit path to entrance']",100.0,Hawaii,United States,-157.80199, 21.28063
21612973,Double Room In Shared Designer Apartment,Shared Kitchen/dining Shared Living room Your private bedroom Shared Bathroom Laundry,Apartment,Private room,57,2,1.0,146767211,Martin,Fairlight,"151.27924, -33.79599",90.0,2017-11-06 05:00:00,2019-03-04 05:00:00,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Indoor fireplace', 'Washer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Private living room', 'Hot water', 'Other']",98.0,New South Wales,Australia,151.27924, -33.79599
21541451,"Sleeps 4, One Block from Waikiki Beach",Our Guest Host will meet you at the property for your check-in and give you keys,Condominium,Entire home/apt,43,4,0.0,43793840,Mark,Waikiki,"-157.82482, 21.27579",89.0,2017-11-10 05:00:00,2019-03-02 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Long term stays allowed', 'Step-free access', 'Wide entryway', 'Host greets you']",88.0,Hawaii,United States,-157.82482, 21.27579
21568012,"$29 per night, near city,free wifi, own room,WOW!!","All common areas- Kitchen space, Bathrooms & Shower, Free Laundry (use your own laundry liquid soap)",Townhouse,Private room,25,1,1.0,84810518,David,Summer Hill,"151.15874, -33.91262",45.0,2017-12-15 05:00:00,2019-01-07 05:00:00,"['Wifi', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Free street parking', 'Washer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Microwave', 'Dishes and silverware', 'Oven', 'Stove', 'Long term stays allowed']",82.0,New South Wales,Australia,151.15874, -33.91262
21625832,The deck house @ Clareville Beach,As guests you will have full and private use of our home. We do have some personal items around but there is plenty of space for guests to put their clothes and other belongings,House,Entire home/apt,8,9,5.0,157336801,Jo,Avalon,"151.31235, -33.63588",849.0,2018-02-16 05:00:00,2018-05-24 04:00:00,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Private entrance', 'Children’s books and toys', 'Crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets']",100.0,New South Wales,Australia,151.31235, -33.63588
21389251,Vibrant Flat with Rooftop Terrace and City Views,* Bike Room with state of the art Life Fitness Lifecycles available from 8am to 10pm. * Large outdoor space of more than 60 m2 (650 sqft) with different areas to work and relax.,Apartment,Entire home/apt,6,2,1.0,26781307,Ariel,Vila de Gràcia,"2.13676, 41.38121",90.0,2017-11-25 05:00:00,2018-09-25 04:00:00,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Gym', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Full kitchen', 'Paid parking on premises', 'Bedroom comforts', 'Bathroom essentials']",100.0,Catalunya,España,2.13676, 41.38121
